pais,torneo,fecha,dia,local,visitante,goles_local,goles_visitante
Argentina,Torneo Final 2013,Fecha 18,Jun 14 2013,Tigre,Belgrano,0,0
Argentina,Torneo Final 2013,Fecha 18,Jun 15 2013,Argentinos Juniors,Colón,1,0
Argentina,Torneo Final 2013,Fecha 18,Jun 15 2013,Independiente,San Lorenzo,0,1
Argentina,Torneo Final 2013,Fecha 18,Jun 15 2013,San Martín (SJ),Estudiantes,2,0
Argentina,Torneo Final 2013,Fecha 18,Jun 16 2013,All Boys,Racing,0,1
Argentina,Torneo Final 2013,Fecha 18,Jun 16 2013,Atlético Rafaela,Newell's Old Boys,0,3
Argentina,Torneo Final 2013,Fecha 18,Jun 16 2013,Boca Juniors,Arsenal,1,0
Argentina,Torneo Final 2013,Fecha 18,Jun 16 2013,Lanús,River Plate,5,1
Argentina,Torneo Final 2013,Fecha 18,Jun 16 2013,Unión,Vélez Sarsfield,1,1
Argentina,Torneo Final 2013,Fecha 18,Jun 17 2013,Quilmes,Godoy Cruz,0,0
Argentina,Torneo Final 2013,Fecha 19,Jun 21 2013,Racing,Unión,3,0
Argentina,Torneo Final 2013,Fecha 19,Jun 22 2013,Colón,Independiente,1,1
Argentina,Torneo Final 2013,Fecha 19,Jun 22 2013,Estudiantes,Belgrano,1,1
Argentina,Torneo Final 2013,Fecha 19,Jun 22 2013,Tigre,Quilmes,2,3
Argentina,Torneo Final 2013,Fecha 19,Jun 23 2013,Arsenal,All Boys,4,0
Argentina,Torneo Final 2013,Fecha 19,Jun 23 2013,Godoy Cruz,Boca Juniors,1,1
Argentina,Torneo Final 2013,Fecha 19,Jun 23 2013,Newell's Old Boys,Argentinos Juniors,0,1
Argentina,Torneo Final 2013,Fecha 19,Jun 23 2013,San Lorenzo,Lanús,2,2
Argentina,Torneo Final 2013,Fecha 19,Jun 23 2013,Vélez Sarsfield,Atlético Rafaela,2,1
Argentina,Torneo Final 2013,Fecha 19,Jun 28 2013,River Plate,San Martín (SJ),3,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 2 2013,Arsenal,Estudiantes,1,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 2 2013,Godoy Cruz,Argentinos Juniors,3,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 3 2013,All Boys,Atlético Rafaela,1,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 3 2013,Colón,Racing,1,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 3 2013,Tigre,Vélez Sarsfield,1,2
Argentina,Torneo Inicial 2013,Fecha 1,Aug 4 2013,Gimnasia,River Plate,1,0
Argentina,Torneo Inicial 2013,Fecha 1,Aug 4 2013,Lanús,Belgrano,3,0
Argentina,Torneo Inicial 2013,Fecha 1,Aug 4 2013,Rosario Central,Quilmes,2,0
Argentina,Torneo Inicial 2013,Fecha 1,Aug 4 2013,San Lorenzo,Olimpo,2,1
Argentina,Torneo Inicial 2013,Fecha 1,Aug 13 2013,Boca Juniors,Newell's Old Boys,2,3
Argentina,Torneo Inicial 2013,Fecha 2,Aug 7 2013,Argentinos Juniors,Colón,2,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 7 2013,Belgrano,Boca Juniors,1,2
Argentina,Torneo Inicial 2013,Fecha 2,Aug 7 2013,Estudiantes,All Boys,1,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 8 2013,Atlético Rafaela,Lanús,2,1
Argentina,Torneo Inicial 2013,Fecha 2,Aug 8 2013,Quilmes,Godoy Cruz,1,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 8 2013,Vélez Sarsfield,Arsenal,0,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 9 2013,Olimpo,Tigre,0,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 9 2013,Racing,San Lorenzo,0,3
Argentina,Torneo Inicial 2013,Fecha 2,Aug 9 2013,River Plate,Rosario Central,1,0
Argentina,Torneo Inicial 2013,Fecha 2,Aug 27 2013,Newell's Old Boys,Gimnasia,3,0
Argentina,Torneo Inicial 2013,Fecha 3,Aug 16 2013,Arsenal,Olimpo,3,1
Argentina,Torneo Inicial 2013,Fecha 3,Aug 16 2013,Colón,Quilmes,1,0
Argentina,Torneo Inicial 2013,Fecha 3,Aug 17 2013,San Lorenzo,Argentinos Juniors,0,3
Argentina,Torneo Inicial 2013,Fecha 3,Aug 17 2013,Gimnasia,Rosario Central,3,1
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,Boca Juniors,Atlético Rafaela,2,1
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,Godoy Cruz,River Plate,0,0
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,Newell's Old Boys,Belgrano,0,0
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,Tigre,Racing,3,1
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,All Boys,Vélez Sarsfield,1,1
Argentina,Torneo Inicial 2013,Fecha 3,Aug 18 2013,Lanús,Estudiantes,1,1
Argentina,Torneo Inicial 2013,Fecha 4,Aug 23 2013,Atlético Rafaela,Newell's Old Boys,0,2
Argentina,Torneo Inicial 2013,Fecha 4,Aug 23 2013,Belgrano,Gimnasia,1,2
Argentina,Torneo Inicial 2013,Fecha 4,Aug 23 2013,Racing,Arsenal,0,2
Argentina,Torneo Inicial 2013,Fecha 4,Aug 24 2013,Argentinos Juniors,Tigre,1,0
Argentina,Torneo Inicial 2013,Fecha 4,Aug 24 2013,Rosario Central,Godoy Cruz,1,0
Argentina,Torneo Inicial 2013,Fecha 4,Aug 24 2013,Vélez Sarsfield,Lanús,0,0
Argentina,Torneo Inicial 2013,Fecha 4,Aug 25 2013,Estudiantes,Boca Juniors,2,0
Argentina,Torneo Inicial 2013,Fecha 4,Aug 25 2013,Olimpo,All Boys,1,1
Argentina,Torneo Inicial 2013,Fecha 4,Aug 25 2013,River Plate,Colón,1,2
Argentina,Torneo Inicial 2013,Fecha 4,Aug 26 2013,Quilmes,San Lorenzo,3,2
Argentina,Torneo Inicial 2013,Fecha 5,Aug 31 2013,All Boys,Racing,1,0
Argentina,Torneo Inicial 2013,Fecha 5,Aug 31 2013,Newell's Old Boys,Estudiantes,1,1
Argentina,Torneo Inicial 2013,Fecha 5,Aug 31 2013,Tigre,Quilmes,0,1
Argentina,Torneo Inicial 2013,Fecha 5,Sep 1 2013,Boca Juniors,Vélez Sarsfield,2,1
Argentina,Torneo Inicial 2013,Fecha 5,Sep 1 2013,Colón,Rosario Central,2,1
Argentina,Torneo Inicial 2013,Fecha 5,Sep 1 2013,Gimnasia,Godoy Cruz,0,0
Argentina,Torneo Inicial 2013,Fecha 5,Sep 1 2013,San Lorenzo,River Plate,1,0
Argentina,Torneo Inicial 2013,Fecha 5,Sep 2 2013,Arsenal,Argentinos Juniors,0,0
Argentina,Torneo Inicial 2013,Fecha 5,Sep 2 2013,Belgrano,Atlético Rafaela,3,2
Argentina,Torneo Inicial 2013,Fecha 5,Sep 2 2013,Lanús,Olimpo,3,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 6 2013,Vélez Sarsfield,Newell's Old Boys,3,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 7 2013,Argentinos Juniors,All Boys,1,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 7 2013,Atlético Rafaela,Gimnasia,2,1
Argentina,Torneo Inicial 2013,Fecha 6,Sep 7 2013,Estudiantes,Belgrano,1,1
Argentina,Torneo Inicial 2013,Fecha 6,Sep 7 2013,Godoy Cruz,Colón,1,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 7 2013,Racing,Lanús,1,1
Argentina,Torneo Inicial 2013,Fecha 6,Sep 8 2013,Olimpo,Boca Juniors,3,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 8 2013,Quilmes,Arsenal,0,1
Argentina,Torneo Inicial 2013,Fecha 6,Sep 8 2013,River Plate,Tigre,3,0
Argentina,Torneo Inicial 2013,Fecha 6,Sep 8 2013,Rosario Central,San Lorenzo,0,2
Argentina,Torneo Inicial 2013,Fecha 7,Sep 13 2013,Belgrano,Vélez Sarsfield,3,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 13 2013,Lanús,Argentinos Juniors,4,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 14 2013,All Boys,Quilmes,4,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 14 2013,Newell's Old Boys,Olimpo,2,1
Argentina,Torneo Inicial 2013,Fecha 7,Sep 14 2013,San Lorenzo,Godoy Cruz,0,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 15 2013,Arsenal,River Plate,1,1
Argentina,Torneo Inicial 2013,Fecha 7,Sep 15 2013,Atlético Rafaela,Estudiantes,1,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 15 2013,Boca Juniors,Racing,2,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 15 2013,Tigre,Rosario Central,2,0
Argentina,Torneo Inicial 2013,Fecha 7,Sep 17 2013,Gimnasia,Colón,1,0
Argentina,Torneo Inicial 2013,Fecha 8,Sep 20 2013,Godoy Cruz,Tigre,2,0
Argentina,Torneo Inicial 2013,Fecha 8,Sep 20 2013,Racing,Newell's Old Boys,0,1
Argentina,Torneo Inicial 2013,Fecha 8,Sep 21 2013,Olimpo,Belgrano,1,1
Argentina,Torneo Inicial 2013,Fecha 8,Sep 21 2013,Rosario Central,Arsenal,1,1
Argentina,Torneo Inicial 2013,Fecha 8,Sep 22 2013,Argentinos Juniors,Boca Juniors,0,0
Argentina,Torneo Inicial 2013,Fecha 8,Sep 22 2013,Colón,San Lorenzo,0,2
Argentina,Torneo Inicial 2013,Fecha 8,Sep 22 2013,Estudiantes,Gimnasia,1,1
Argentina,Torneo Inicial 2013,Fecha 8,Sep 22 2013,Quilmes,Lanús,0,0
Argentina,Torneo Inicial 2013,Fecha 8,Sep 22 2013,River Plate,All Boys,1,0
Argentina,Torneo Inicial 2013,Fecha 8,Sep 23 2013,Vélez Sarsfield,Atlético Rafaela,4,1
Argentina,Torneo Inicial 2013,Fecha 9,Sep 27 2013,All Boys,Rosario Central,1,1
Argentina,Torneo Inicial 2013,Fecha 9,Sep 27 2013,Arsenal,Godoy Cruz,1,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 27 2013,Estudiantes,Vélez Sarsfield,0,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 28 2013,San Lorenzo,Gimnasia,3,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 28 2013,Atlético Rafaela,Olimpo,2,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 29 2013,Belgrano,Racing,3,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 29 2013,Boca Juniors,Quilmes,2,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 29 2013,Lanús,River Plate,0,1
Argentina,Torneo Inicial 2013,Fecha 9,Sep 29 2013,Newell's Old Boys,Argentinos Juniors,2,0
Argentina,Torneo Inicial 2013,Fecha 9,Sep 29 2013,Tigre,Colón,1,0
Argentina,Torneo Inicial 2013,Fecha 10,Oct 4 2013,Argentinos Juniors,Belgrano,1,3
Argentina,Torneo Inicial 2013,Fecha 10,Oct 5 2013,Olimpo,Estudiantes,1,1
Argentina,Torneo Inicial 2013,Fecha 10,Oct 5 2013,Quilmes,Newell's Old Boys,0,2
Argentina,Torneo Inicial 2013,Fecha 10,Oct 5 2013,San Lorenzo,Tigre,0,0
Argentina,Torneo Inicial 2013,Fecha 10,Oct 6 2013,Racing,Atlético Rafaela,0,1
Argentina,Torneo Inicial 2013,Fecha 10,Oct 6 2013,River Plate,Boca Juniors,0,1
Argentina,Torneo Inicial 2013,Fecha 10,Oct 7 2013,Colón,Arsenal,0,1
Argentina,Torneo Inicial 2013,Fecha 10,Oct 7 2013,Gimnasia,Vélez Sarsfield,2,1
Argentina,Torneo Inicial 2013,Fecha 10,Oct 7 2013,Godoy Cruz,All Boys,2,0
Argentina,Torneo Inicial 2013,Fecha 10,Oct 7 2013,Rosario Central,Lanús,2,1
Argentina,Torneo Inicial 2013,Fecha 11,Oct 12 2013,All Boys,Colón,0,0
Argentina,Torneo Inicial 2013,Fecha 11,Oct 12 2013,Arsenal,San Lorenzo,2,1
Argentina,Torneo Inicial 2013,Fecha 11,Oct 12 2013,Atlético Rafaela,Argentinos Juniors,1,0
Argentina,Torneo Inicial 2013,Fecha 11,Oct 12 2013,Belgrano,Quilmes,0,1
Argentina,Torneo Inicial 2013,Fecha 11,Oct 13 2013,Boca Juniors,Rosario Central,1,1
Argentina,Torneo Inicial 2013,Fecha 11,Oct 13 2013,Estudiantes,Racing,1,0
Argentina,Torneo Inicial 2013,Fecha 11,Oct 13 2013,Newell's Old Boys,River Plate,1,0
Argentina,Torneo Inicial 2013,Fecha 11,Oct 13 2013,Vélez Sarsfield,Olimpo,1,2
Argentina,Torneo Inicial 2013,Fecha 11,Oct 14 2013,Lanús,Godoy Cruz,0,1
Argentina,Torneo Inicial 2013,Fecha 11,Oct 14 2013,Tigre,Gimnasia,1,1
Argentina,Torneo Inicial 2013,Fecha 12,Oct 18 2013,Argentinos Juniors,Estudiantes,1,0
Argentina,Torneo Inicial 2013,Fecha 12,Oct 18 2013,Quilmes,Atlético Rafaela,1,1
Argentina,Torneo Inicial 2013,Fecha 12,Oct 18 2013,Racing,Vélez Sarsfield,0,1
Argentina,Torneo Inicial 2013,Fecha 12,Oct 19 2013,Colón,Lanús,0,3
Argentina,Torneo Inicial 2013,Fecha 12,Oct 19 2013,San Lorenzo,All Boys,3,0
Argentina,Torneo Inicial 2013,Fecha 12,Oct 20 2013,Gimnasia,Olimpo,2,2
Argentina,Torneo Inicial 2013,Fecha 12,Oct 20 2013,Godoy Cruz,Boca Juniors,2,2
Argentina,Torneo Inicial 2013,Fecha 12,Oct 20 2013,River Plate,Belgrano,0,0
Argentina,Torneo Inicial 2013,Fecha 12,Oct 20 2013,Rosario Central,Newell's Old Boys,2,1
Argentina,Torneo Inicial 2013,Fecha 12,Oct 20 2013,Tigre,Arsenal,2,1
Argentina,Torneo Inicial 2013,Fecha 13,Oct 22 2013,Vélez Sarsfield,Argentinos Juniors,2,0
Argentina,Torneo Inicial 2013,Fecha 13,Oct 23 2013,All Boys,Tigre,0,0
Argentina,Torneo Inicial 2013,Fecha 13,Oct 23 2013,Atlético Rafaela,River Plate,0,0
Argentina,Torneo Inicial 2013,Fecha 13,Oct 23 2013,Lanús,San Lorenzo,3,2
Argentina,Torneo Inicial 2013,Fecha 13,Oct 25 2013,Arsenal,Gimnasia,1,1
Argentina,Torneo Inicial 2013,Fecha 13,Oct 25 2013,Belgrano,Rosario Central,0,1
Argentina,Torneo Inicial 2013,Fecha 13,Oct 25 2013,Boca Juniors,Colón,2,0
Argentina,Torneo Inicial 2013,Fecha 13,Oct 25 2013,Newell's Old Boys,Godoy Cruz,1,1
Argentina,Torneo Inicial 2013,Fecha 13,Oct 28 2013,Estudiantes,Quilmes,1,0
Argentina,Torneo Inicial 2013,Fecha 13,Oct 28 2013,Olimpo,Racing,0,1
Argentina,Torneo Inicial 2013,Fecha 14,Nov 1 2013,Arsenal,All Boys,1,1
Argentina,Torneo Inicial 2013,Fecha 14,Nov 1 2013,Colón,Newell's Old Boys,2,2
Argentina,Torneo Inicial 2013,Fecha 14,Nov 1 2013,Colón,fifa,0,6
Argentina,Torneo Inicial 2013,Fecha 14,Nov 2 2013,Argentinos Juniors,Olimpo,4,0
Argentina,Torneo Inicial 2013,Fecha 14,Nov 2 2013,Gimnasia,Racing,1,3
Argentina,Torneo Inicial 2013,Fecha 14,Nov 2 2013,Godoy Cruz,Belgrano,1,1
Argentina,Torneo Inicial 2013,Fecha 14,Nov 2 2013,Rosario Central,Atlético Rafaela,3,2
Argentina,Torneo Inicial 2013,Fecha 14,Nov 3 2013,Quilmes,Vélez Sarsfield,1,1
Argentina,Torneo Inicial 2013,Fecha 14,Nov 3 2013,River Plate,Estudiantes,1,2
Argentina,Torneo Inicial 2013,Fecha 14,Nov 3 2013,San Lorenzo,Boca Juniors,1,0
Argentina,Torneo Inicial 2013,Fecha 14,Nov 3 2013,Tigre,Lanús,2,3
Argentina,Torneo Inicial 2013,Fecha 15,Nov 8 2013,Atlético Rafaela,Godoy Cruz,3,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 9 2013,All Boys,Gimnasia,2,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 9 2013,Estudiantes,Rosario Central,1,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 9 2013,Newell's Old Boys,San Lorenzo,1,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 9 2013,Olimpo,Quilmes,0,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 10 2013,Belgrano,Colón,2,0
Argentina,Torneo Inicial 2013,Fecha 15,Nov 10 2013,Boca Juniors,Tigre,2,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 10 2013,Racing,Argentinos Juniors,0,1
Argentina,Torneo Inicial 2013,Fecha 15,Nov 10 2013,Vélez Sarsfield,River Plate,0,0
Argentina,Torneo Inicial 2013,Fecha 15,Nov 11 2013,Lanús,Arsenal,2,0
Argentina,Torneo Inicial 2013,Fecha 16,Nov 15 2013,Gimnasia,Argentinos Juniors,0,0
Argentina,Torneo Inicial 2013,Fecha 16,Nov 16 2013,All Boys,Lanús,2,3
Argentina,Torneo Inicial 2013,Fecha 16,Nov 16 2013,Godoy Cruz,Estudiantes,2,1
Argentina,Torneo Inicial 2013,Fecha 16,Nov 16 2013,Quilmes,Racing,1,1
Argentina,Torneo Inicial 2013,Fecha 16,Nov 16 2013,San Lorenzo,Belgrano,4,2
Argentina,Torneo Inicial 2013,Fecha 16,Nov 17 2013,Arsenal,Boca Juniors,3,2
Argentina,Torneo Inicial 2013,Fecha 16,Nov 17 2013,River Plate,Olimpo,1,3
Argentina,Torneo Inicial 2013,Fecha 16,Nov 17 2013,Rosario Central,Vélez Sarsfield,2,3
Argentina,Torneo Inicial 2013,Fecha 16,Nov 18 2013,Colón,Atlético Rafaela,0,1
Argentina,Torneo Inicial 2013,Fecha 16,Nov 18 2013,Tigre,Newell's Old Boys,2,1
Argentina,Torneo Inicial 2013,Fecha 17,Nov 22 2013,Vélez Sarsfield,Godoy Cruz,2,1
Argentina,Torneo Inicial 2013,Fecha 17,Nov 23 2013,Argentinos Juniors,Quilmes,1,1
Argentina,Torneo Inicial 2013,Fecha 17,Nov 23 2013,Atlético Rafaela,San Lorenzo,2,2
Argentina,Torneo Inicial 2013,Fecha 17,Nov 23 2013,Olimpo,Rosario Central,1,0
Argentina,Torneo Inicial 2013,Fecha 17,Nov 24 2013,Boca Juniors,All Boys,0,2
Argentina,Torneo Inicial 2013,Fecha 17,Nov 24 2013,Lanús,Gimnasia,0,0
Argentina,Torneo Inicial 2013,Fecha 17,Nov 24 2013,Newell's Old Boys,Arsenal,1,1
Argentina,Torneo Inicial 2013,Fecha 17,Nov 24 2013,Racing,River Plate,1,0
Argentina,Torneo Inicial 2013,Fecha 17,Nov 25 2013,Belgrano,Tigre,2,0
Argentina,Torneo Inicial 2013,Fecha 17,Nov 25 2013,Estudiantes,Colón,1,0
Argentina,Torneo Inicial 2013,Fecha 18,Nov 29 2013,Godoy Cruz,Olimpo,0,1
Argentina,Torneo Inicial 2013,Fecha 18,Nov 29 2013,Rosario Central,Racing,1,1
Argentina,Torneo Inicial 2013,Fecha 18,Nov 30 2013,All Boys,Newell's Old Boys,3,1
Argentina,Torneo Inicial 2013,Fecha 18,Nov 30 2013,Arsenal,Belgrano,1,4
Argentina,Torneo Inicial 2013,Fecha 18,Nov 30 2013,Colón,Vélez Sarsfield,0,2
Argentina,Torneo Inicial 2013,Fecha 18,Nov 30 2013,Tigre,Atlético Rafaela,3,1
Argentina,Torneo Inicial 2013,Fecha 18,Dec 1 2013,Gimnasia,Quilmes,3,2
Argentina,Torneo Inicial 2013,Fecha 18,Dec 1 2013,Lanús,Boca Juniors,2,2
Argentina,Torneo Inicial 2013,Fecha 18,Dec 1 2013,River Plate,Argentinos Juniors,1,0
Argentina,Torneo Inicial 2013,Fecha 18,Dec 1 2013,San Lorenzo,Estudiantes,0,0
Argentina,Torneo Inicial 2013,Fecha 19,Dec 6 2013,Belgrano,All Boys,1,0
Argentina,Torneo Inicial 2013,Fecha 19,Dec 6 2013,Racing,Godoy Cruz,2,0
Argentina,Torneo Inicial 2013,Fecha 19,Dec 7 2013,Argentinos Juniors,Rosario Central,1,2
Argentina,Torneo Inicial 2013,Fecha 19,Dec 7 2013,Atlético Rafaela,Arsenal,1,1
Argentina,Torneo Inicial 2013,Fecha 19,Dec 8 2013,Boca Juniors,Gimnasia,1,1
Argentina,Torneo Inicial 2013,Fecha 19,Dec 8 2013,Estudiantes,Tigre,0,2
Argentina,Torneo Inicial 2013,Fecha 19,Dec 8 2013,Quilmes,River Plate,1,1
Argentina,Torneo Inicial 2013,Fecha 19,Dec 9 2013,Olimpo,Colón,1,0
Argentina,Torneo Inicial 2013,Fecha 19,Dec 15 2013,Newell's Old Boys,Lanús,2,2
Argentina,Torneo Inicial 2013,Fecha 19,Dec 15 2013,Vélez Sarsfield,San Lorenzo,0,0
Argentina,Torneo Final 2014,Fecha 1,Feb 7 2014,Estudiantes,Arsenal,1,0
Argentina,Torneo Final 2014,Fecha 1,Feb 7 2014,Olimpo,San Lorenzo,2,0
Argentina,Torneo Final 2014,Fecha 1,Feb 7 2014,Vélez Sarsfield,Tigre,0,0
Argentina,Torneo Final 2014,Fecha 1,Feb 8 2014,Argentinos Juniors,Godoy Cruz,2,1
Argentina,Torneo Final 2014,Fecha 1,Feb 8 2014,Atlético Rafaela,All Boys,1,1
Argentina,Torneo Final 2014,Fecha 1,Feb 8 2014,Racing,Colón,3,0
Argentina,Torneo Final 2014,Fecha 1,Feb 9 2014,Newell's Old Boys,Boca Juniors,0,0
Argentina,Torneo Final 2014,Fecha 1,Feb 9 2014,Quilmes,Rosario Central,0,1
Argentina,Torneo Final 2014,Fecha 1,Feb 9 2014,River Plate,Gimnasia,1,0
Argentina,Torneo Final 2014,Fecha 1,Feb 10 2014,Belgrano,Lanús,2,2
Argentina,Torneo Final 2014,Fecha 2,Feb 14 2014,Godoy Cruz,Quilmes,2,0
Argentina,Torneo Final 2014,Fecha 2,Feb 15 2014,All Boys,Estudiantes,0,1
Argentina,Torneo Final 2014,Fecha 2,Feb 15 2014,Arsenal,Vélez Sarsfield,1,3
Argentina,Torneo Final 2014,Fecha 2,Feb 15 2014,Colón,Argentinos Juniors,1,0
Argentina,Torneo Final 2014,Fecha 2,Feb 15 2014,San Lorenzo,Racing,1,0
Argentina,Torneo Final 2014,Fecha 2,Feb 15 2014,Tigre,Olimpo,0,0
Argentina,Torneo Final 2014,Fecha 2,Feb 16 2014,Boca Juniors,Belgrano,2,3
Argentina,Torneo Final 2014,Fecha 2,Feb 16 2014,Gimnasia,Newell's Old Boys,3,0
Argentina,Torneo Final 2014,Fecha 2,Feb 16 2014,Lanús,Atlético Rafaela,0,3
Argentina,Torneo Final 2014,Fecha 2,Feb 16 2014,Rosario Central,River Plate,1,1
Argentina,Torneo Final 2014,Fecha 3,Feb 18 2014,Olimpo,Arsenal,0,2
Argentina,Torneo Final 2014,Fecha 3,Feb 18 2014,Racing,Tigre,0,1
Argentina,Torneo Final 2014,Fecha 3,Feb 18 2014,Vélez Sarsfield,All Boys,3,0
Argentina,Torneo Final 2014,Fecha 3,Feb 19 2014,Argentinos Juniors,San Lorenzo,0,2
Argentina,Torneo Final 2014,Fecha 3,Feb 19 2014,Estudiantes,Lanús,2,1
Argentina,Torneo Final 2014,Fecha 3,Feb 19 2014,Quilmes,Colón,0,2
Argentina,Torneo Final 2014,Fecha 3,Feb 19 2014,River Plate,Godoy Cruz,1,2
Argentina,Torneo Final 2014,Fecha 3,Feb 20 2014,Atlético Rafaela,Boca Juniors,1,0
Argentina,Torneo Final 2014,Fecha 3,Feb 20 2014,Belgrano,Newell's Old Boys,1,1
Argentina,Torneo Final 2014,Fecha 3,Feb 20 2014,Rosario Central,Gimnasia,3,1
Argentina,Torneo Final 2014,Fecha 4,Feb 22 2014,All Boys,Olimpo,1,0
Argentina,Torneo Final 2014,Fecha 4,Feb 22 2014,Arsenal,Racing,3,1
Argentina,Torneo Final 2014,Fecha 4,Feb 22 2014,Lanús,Vélez Sarsfield,3,2
Argentina,Torneo Final 2014,Fecha 4,Feb 23 2014,Boca Juniors,Estudiantes,1,0
Argentina,Torneo Final 2014,Fecha 4,Feb 23 2014,Colón,River Plate,3,1
Argentina,Torneo Final 2014,Fecha 4,Feb 23 2014,Newell's Old Boys,Atlético Rafaela,4,1
Argentina,Torneo Final 2014,Fecha 4,Feb 23 2014,San Lorenzo,Quilmes,1,0
Argentina,Torneo Final 2014,Fecha 4,Feb 24 2014,Gimnasia,Belgrano,2,2
Argentina,Torneo Final 2014,Fecha 4,Feb 24 2014,Godoy Cruz,Rosario Central,3,0
Argentina,Torneo Final 2014,Fecha 4,Feb 24 2014,Tigre,Argentinos Juniors,0,0
Argentina,Torneo Final 2014,Fecha 5,Feb 28 2014,Godoy Cruz,Gimnasia,0,2
Argentina,Torneo Final 2014,Fecha 5,Feb 28 2014,Racing,All Boys,1,1
Argentina,Torneo Final 2014,Fecha 5,Mar 1 2014,Argentinos Juniors,Arsenal,2,0
Argentina,Torneo Final 2014,Fecha 5,Mar 1 2014,Atlético Rafaela,Belgrano,1,2
Argentina,Torneo Final 2014,Fecha 5,Mar 1 2014,Rosario Central,Colón,0,1
Argentina,Torneo Final 2014,Fecha 5,Mar 1 2014,Vélez Sarsfield,Boca Juniors,1,0
Argentina,Torneo Final 2014,Fecha 5,Mar 2 2014,Estudiantes,Newell's Old Boys,0,0
Argentina,Torneo Final 2014,Fecha 5,Mar 2 2014,Olimpo,Lanús,2,0
Argentina,Torneo Final 2014,Fecha 5,Mar 2 2014,Quilmes,Tigre,1,0
Argentina,Torneo Final 2014,Fecha 5,Mar 2 2014,River Plate,San Lorenzo,1,0
Argentina,Torneo Final 2014,Fecha 6,Mar 4 2014,All Boys,Argentinos Juniors,0,0
Argentina,Torneo Final 2014,Fecha 6,Mar 4 2014,Colón,Godoy Cruz,1,1
Argentina,Torneo Final 2014,Fecha 6,Mar 4 2014,Gimnasia,Atlético Rafaela,1,1
Argentina,Torneo Final 2014,Fecha 6,Mar 5 2014,Belgrano,Estudiantes,1,1
Argentina,Torneo Final 2014,Fecha 6,Mar 5 2014,Boca Juniors,Olimpo,2,0
Argentina,Torneo Final 2014,Fecha 6,Mar 5 2014,Lanús,Racing,1,0
Argentina,Torneo Final 2014,Fecha 6,Mar 5 2014,Newell's Old Boys,Vélez Sarsfield,4,1
Argentina,Torneo Final 2014,Fecha 6,Mar 6 2014,Arsenal,Quilmes,0,2
Argentina,Torneo Final 2014,Fecha 6,Mar 6 2014,San Lorenzo,Rosario Central,2,1
Argentina,Torneo Final 2014,Fecha 6,Mar 6 2014,Tigre,River Plate,0,0
Argentina,Torneo Final 2014,Fecha 7,Mar 8 2014,Argentinos Juniors,Lanús,0,2
Argentina,Torneo Final 2014,Fecha 7,Mar 8 2014,Colón,Gimnasia,0,0
Argentina,Torneo Final 2014,Fecha 7,Mar 8 2014,Estudiantes,Atlético Rafaela,0,0
Argentina,Torneo Final 2014,Fecha 7,Mar 8 2014,Vélez Sarsfield,Belgrano,3,1
Argentina,Torneo Final 2014,Fecha 7,Mar 9 2014,Godoy Cruz,San Lorenzo,1,1
Argentina,Torneo Final 2014,Fecha 7,Mar 9 2014,Olimpo,Newell's Old Boys,1,0
